lat,lon,name,category
55.738741,37.6304449,Без названия,Офис
55.7434663,37.630407,Жилищник района Замоскворечье. ОДС Участка №4,Офис
55.7431921,37.6306292,Без названия,Офис
55.7422185,37.6310222,Россия Сегодня,Офис
55.7358309,37.6368953,Жилищник района Замоскворечье,Офис
55.7414916,37.6329461,Инсайт,Офис
55.7414351,37.6322249,Otar Group,Офис
55.7350973,37.6328033,Мосводосток,Офис
55.7478113,37.5966758,МОЭК,Офис
55.7468905,37.5876572,Всероссийское общество охраны природы,Офис
55.7476052,37.5871804,Издательство Прометей,Офис
55.7472836,37.6021148,АБ Доктор права,Офис
55.7452947,37.6029107,Без названия,Офис
55.7453269,37.6017741,Ассоциация ветеранов СВО,Офис
55.7462325,37.6005954,Территория первых,Офис
55.7529432,37.6063645,ВЭБ РФ,Офис
55.7512008,37.6072333,Частная практика,Офис
55.7512283,37.6072496,Без названия,Офис
55.751066,37.6073247,Без названия,Офис
55.8011975,37.5840674,Ама,Офис
55.7308426,37.717823,Без названия,Офис
55.736812,37.692698,Московский колледж информационных технологий,Университет
55.7366779,37.6940326,Институт деловой карьеры,Университет
55.7692907,37.6070192,Артсмед,Офис
55.7691503,37.6081243,Министерство здравоохранения Российской Федерации,Офис
55.7344858,37.6649297,Инспекция Федеральной Налоговой Службы №5,Офис
55.7483442,37.6606043,SoundProLab,Офис
55.7463355,37.6578388,Без названия,Офис
55.7466516,37.6591159,Горнорудный дивизион корпорации Росатом,Офис
55.7259954,37.578103,Российский детско-юношеский центр,Офис
55.7249105,37.574187,Sea Breeze,Офис
55.7268441,37.5717931,Усачёвъ Недвижимость,Офис
55.7259523,37.572407,Времена Года,Офис
55.725523,37.5719327,Без названия,Офис
55.7204064,37.5675849,Без названия,Офис
55.7227723,37.5668087,"Мой семейный центр ""Семья""",Офис
55.7798009,37.5853993,Без названия,Офис
55.7482774,37.6385792,Без названия,Офис
55.7869727,37.6006782,Другая Россия Э. В. Лимонова,Офис
55.6873379,37.5882779,Энергоучет,Офис
55.7573597,37.610417,Solar,Офис
55.7576804,37.6456641,Представительство Республики Сербской в Российской Федерации,Офис
55.7531827,37.6466439,Всероссийское Общество Охраны Памятников Истории И Культуры,Офис
55.7531994,37.6466587,Центр Консервации И Возрождения Культурного Наследия,Офис
55.753235,37.646597,Первый Почётный Консул Черногории,Офис
55.7660811,37.631382,Би-газ-си,Офис
55.761903,37.6232717,Центр Розыска И Информации,Офис
55.744984,37.6541685,Промплан,Офис
55.745055,37.6525841,Рэм Консалтинг,Офис
55.7453611,37.6535187,Постоянное Представительство Республики Алтай,Офис
55.6869588,37.636196,Офмс продаж в ЖК Шагал,Офис
55.7420068,37.6675371,Таганский Детский Фонд,Офис
55.7398652,37.662999,МИЦ-Недвижимость,Офис
55.7941588,37.6539993,Высота-Сервис,Офис
55.745166,37.5892358,Без названия,Офис
55.7451888,37.5890249,Жилстандарт,Офис
55.7497394,37.5374946,Anwin,Офис
55.7621597,37.5944209,Буровые машины Германии,Офис
55.7288762,37.6806255,Без названия,Офис
55.7326551,37.6714327,Инком Недвижимость,Офис
55.7646501,37.6170516,Генеральная Прокуратура Российской Федерации,Офис
55.753194,37.5991994,МТС,Офис
55.7638207,37.6074525,Без названия,Офис
55.7524097,37.6612498,Без названия,Офис
55.7707723,37.6139702,Оборонлогистика,Офис
55.7286188,37.6626628,Без названия,Офис
55.7310757,37.6703183,АльфаСтрахование,Офис
55.7313856,37.6693107,Без названия,Офис
55.7311771,37.6666658,Центр Московского Долголетия,Офис
55.7312576,37.6664377,Без названия,Офис
55.7313056,37.6657828,Без названия,Университет
55.7322847,37.6637165,Гипроснаб,Офис
55.7343692,37.6596698,Без названия,Офис
55.744178,37.6446465,Министерство по чрезвычайными ситуациям,Офис
55.7577146,37.5926607,Центр содействия развитию предпринимательства,Офис
55.759662,37.5845697,Dogma,Офис
55.7578023,37.5832675,ВЭБ РФ,Офис
55.7581261,37.5819516,Эксперт,Офис
55.7663304,37.5790303,Без названия,Офис
55.7674242,37.5793754,Диатех,Офис
55.7717729,37.5838317,Альфа Ипотека,Офис
55.7724544,37.5846833,"АО ""Москоллектор""",Офис
55.7529909,37.6052824,Legenda,Офис
55.7060792,37.6471187,AlexPromo,Офис
55.7078088,37.6504582,Додо Офис,Офис
55.7053927,37.6375268,Без названия,Офис
55.767394,37.6024649,Станкоинструмент,Офис
55.7564503,37.6326086,Без названия,Офис
55.7589836,37.6289572,Госинспекция по недвижимости,Офис
55.7575156,37.6606742,МТС,Офис
55.7315218,37.6409063,МТС,Офис
55.7769713,37.6596496,МТС,Офис
55.7718752,37.6802972,МТС,Офис
55.7426132,37.5545391,МТС,Офис
55.7297547,37.6396309,МТС,Офис
55.7768159,37.6569781,МТС,Офис
55.8181667,37.5789553,МТС,Офис
55.7935735,37.7087259,МТС,Офис
55.7432383,37.5009352,МТС,Офис
55.788383,37.6785269,МТС,Офис
55.7519822,37.5931737,МТС,Офис
55.7585925,37.6024143,Посольство Греции,Офис
55.7597543,37.603615,Архстройдизайн,Офис
55.7594843,37.6031997,Yamaha Artist Services,Офис
55.7593306,37.6035027,Посольство Катара,Офис
55.7542618,37.6019312,Союз журналистов России,Офис
55.7540058,37.6023134,Ваша земля,Офис
55.7544706,37.6018103,Русская Гуманитарная Миссия,Офис
55.7584211,37.6016281,Sirius Law Company,Офис
55.7590691,37.6031436,Без названия,Офис
55.7636457,37.6168374,Московская торгово-промышленная палата,Офис
55.8138197,37.6026216,Яндекс Еда,Офис
55.7618062,37.6072097,Департамент экономической политики и развития города Москвы,Офис
55.7114848,37.6562051,РБК,Офис
55.7337625,37.6245109,Без названия,Офис
55.7380464,37.6187132,Атомкомплект,Офис
55.7394838,37.6177552,Атом-Тор,Офис
55.7393846,37.6177931,СоюзАтом России,Офис
55.7393899,37.612952,Лексикон,Офис
55.7398418,37.6122548,БКС Мир инвестиций,Офис
55.7394814,37.6115581,RTA,Офис
55.7749061,37.5826447,T2,Офис
55.7627479,37.625503,Великанов Групп,Офис
55.7558549,37.5640007,РТК-Сервис,Офис
55.7569736,37.5649927,Военно-промышленная компания,Офис
55.7576068,37.5629995,Insight,Офис
55.7558853,37.5659127,Честный знак,Офис
55.7559507,37.5659604,Фонд общественного мнения,Офис
55.7557869,37.565315,Yadro,Офис
55.7560329,37.5652126,Okko,Офис
55.7563556,37.5660429,РНКО Единая касса,Офис
55.730226,37.734602,Центр московского долголетия,Офис
55.7300474,37.7345719,Без названия,Офис
55.7612403,37.5630096,Главное управление обустройства войск,Офис
55.6899642,37.5838289,МосЭнегроСбыт,Офис
55.7578,37.6127122,Инюрколлегия,Офис
55.7613932,37.6172401,Моспроект-3,Офис
55.7611017,37.6170962,Московский городской совет женщин,Офис
55.7610803,37.6164887,Bulgaria Air,Офис
55.7610856,37.6164259,Итиль Армеец,Офис
55.7607285,37.6160442,Дирекция театра оперетты,Офис
55.7600536,37.6143277,Комитет по делам воинов-интернационалистов,Офис
55.7636578,37.5522271,Без названия,Офис
55.7226819,37.6554612,Apex,Офис
55.7233599,37.6521345,Bloks,Офис
55.7901135,37.5692537,Procon,Офис
55.7742543,37.5776356,Т-Банк,Офис
55.7652025,37.5684079,"ООО ""Бюро 1440""",Офис
55.7186137,37.6470732,МСКомп,Офис
55.709357,37.5908494,Ингосстрах,Офис
55.7163046,37.6009735,РН-Влакра,Офис
55.7233127,37.6067842,Представительство республики Тыва в Москве,Офис
55.7167664,37.6020379,"НК ""Роснефть""",Офис
55.7240973,37.608251,РТ-Регистратор,Офис
